source,ACCESS-CM2,ACCESS-CM2,ACCESS-ESM1-5,ACCESS-ESM1-5,AWI-CM-1-1-MR,AWI-CM-1-1-MR,BCC-CSM2-MR,BCC-CSM2-MR,BCC-ESM1,BCC-ESM1,CAMS-CSM1-0,CAMS-CSM1-0,CESM2,CESM2,CESM2-FV2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM-FV2,CESM2-WACCM-FV2,CIESM,CIESM,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1-HR,CNRM-CM6-1-HR,CNRM-ESM2-1,CNRM-ESM2-1,CanESM5,CanESM5,E3SM-1-0,E3SM-1-0,EC-Earth3-Veg,EC-Earth3-Veg,GFDL-CM4,GFDL-CM4,GFDL-ESM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-1-H,GISS-E2-2-G,GISS-E2-2-G,HadGEM3-GC31-LL,HadGEM3-GC31-LL,HadGEM3-GC31-MM,HadGEM3-GC31-MM,INM-CM4-8,INM-CM4-8,INM-CM5-0,INM-CM5-0,IPSL-CM6A-LR,IPSL-CM6A-LR,KACE-1-0-G,KACE-1-0-G,MIROC-ES2L,MIROC-ES2L,MIROC6,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MPI-ESM1-2-LR,MRI-ESM2-0,MRI-ESM2-0,NESM3,NESM3,NorCPM1,NorCPM1,NorESM2-LM,NorESM2-LM,NorESM2-MM,NorESM2-MM,SAM0-UNICON,SAM0-UNICON,TaiESM1,TaiESM1,UKESM1-0-LL,UKESM1-0-LL
,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N
89,6.4721615626082345,-2.2462716548149486,5.229241157984699,-1.80020376593665,5.124605436410491,-1.3327126458199257,4.227143243197119,-1.979110556445483,4.652709182180194,-1.6938554392555483,3.988339570029204,-1.0609972353346215,6.398370910124308,-2.397957154754207,5.84274531609601,-2.563942302463808,5.896156175144165,-2.86408170968752,5.410719384167101,-2.63830714084622,7.282063944526109,-2.3792100101651794,6.536440545575963,-2.4802801278189888,6.14721151394889,-2.0247814748572335,5.964308217998753,-2.266842647156972,7.45749571799902,-2.3749195356635777,7.914928437307084,-2.1285450474255287,6.86031980571783,-1.5903997057267567,5.451471995796618,-1.6108584989462038,4.1619317455738996,-2.264116339364595,3.78773441756971,-2.285716853875223,4.64357343206157,-1.8570143930418648,3.7480966277766887,-1.5096943754905356,7.4212412550891145,-2.3676189084125934,7.167356952428231,-2.4557991399451815,3.2110726510783274,-0.6716784964099042,3.304579718707502,-0.5610837410733837,6.564532144693471,-2.0681316945779646,4.967102010171095,-2.7881133840584216,3.92906043722525,-1.9647508206740216,3.758842224039135,-2.158961974781865,4.549306478465304,-1.8409201812711924,4.676159259827362,-1.937327593218923,4.305219087155797,-2.0379922175617673,6.824379114872543,-1.9316962388138563,,,3.3856470917442985,-2.2698833814759456,3.5436355829648063,-1.772951897471366,5.131349750264548,-2.271675753947365,5.8437548662002845,-2.2161538004217385,7.192383936255183,-2.301281931180111
90,6.575342815879961,-2.082148275877122,5.070907102792465,-1.6168013545912368,5.223891845420501,-1.1064335608292224,4.329910561616867,-1.5650718300489685,4.67302685616327,-1.4973202799220255,3.928718305016279,-1.1328384337574526,6.444717617324565,-2.1696225899599186,5.93713738504649,-2.76030221452144,5.9428128838990855,-2.669527035028557,5.514879022628777,-1.8224059859618378,7.093940567633413,-2.4710492270665876,6.459931171907337,-2.4912363225724867,6.189517298758351,-2.3258232505702376,6.037705804562575,-2.131570992196695,7.497349645872104,-2.462104316733255,8.012037126157203,-1.4334393580449099,7.1649598510320525,-0.9625828813693635,5.413061619388492,-1.951883405427189,4.156574330424144,-1.2184168030499953,3.7742090233232477,-1.962465074399413,4.744410537132549,-1.6934220539551652,3.7663227801481165,-1.5861796429291828,7.388211193001763,-2.153244833425079,7.099212717290716,-2.128680545627414,3.248154126160754,-0.8079479590197333,3.301088085769521,-0.9419384235276069,6.629392020538718,-1.843720210094591,4.972183756930642,-2.6302598063883473,3.7207866738275195,-2.5381417670968385,3.948785646133677,-2.0143396400095925,4.64659543844505,-1.5013067800080016,4.731934945274182,-1.5394661110067775,4.284173388724229,-1.908275509640362,6.815849201350491,-1.9935660654958838,,,3.3142720199564035,-3.090205791411339,3.620495641806348,-3.256141809039074,5.263374808808994,-2.252984272640334,5.807360403463682,-2.532197241234776,7.438210558462933,-2.359234864105741
91,6.405761577954859,-2.3008114014506256,5.17014452129291,-1.7790942113745027,5.330206837742888,-0.6091659744262571,4.361279939066811,-1.7045695397923477,4.603913866720387,-1.4631124860593467,3.9493937745927066,-1.2734730107348007,6.350976262771959,-2.939011147694299,5.909047401709445,-2.53826949766606,5.804248421632269,-2.3256202603431175,5.352755424513386,-2.5940896760824947,7.2215026375679345,-2.3811133443939414,6.502201753766767,-2.484499090846346,6.196190610160052,-2.4356621890254084,5.898292242918544,-2.2557272963608224,7.496346409148456,-2.291490000226536,8.083061124619702,-1.4956180684336235,7.021157259054528,-1.6186552709562623,5.358328147564708,-1.7117280241435782,4.022449640220699,-2.243761803352532,3.8023274833731096,-2.130950255833308,4.834456539769203,-1.5831666632349155,3.7380541676007963,-1.4532021849394778,7.305566936820378,-2.3783585144317723,7.211218142973833,-2.46698321844067,3.3671833675252225,-0.6709376532030004,3.3715784202487793,-0.3954551555235211,6.735511896384043,-1.8419537256112177,5.069049138093458,-2.5155199111040245,3.98313579953128,-2.880129108278216,4.111808840504029,-1.3950036667340593,4.709267983948533,-1.3116454934715835,4.648221174338866,-1.9670717082994222,4.273368009875167,-2.2254484356200797,6.684838526867698,-2.2736092958531344,,,3.747378423279899,-2.6957770490123036,4.063079649586129,-1.6355010713813667,5.216671987287789,-1.8911373834592384,5.95424533397778,-2.4804865448541285,7.511451193841052,-1.9768967129826898
92,6.426303881472956,-2.17100595366142,5.121914210752912,-1.6263749098496187,5.0913410673801005,-1.4459773526328377,4.315501037899567,-1.4276925341964675,4.7055248773976786,-1.7578977048877826,4.000267720122164,-1.0227231838412045,6.483252768492896,-2.350449538693727,5.997724892142953,-3.2656699314224333,5.760377486052703,-1.982815567555519,5.39539447470215,-1.7468787786019764,7.156888767043192,-2.4100886926930714,6.414935878816764,-2.4384752257987383,6.162242031949187,-2.395516638672804,5.921720822741424,-2.644868774068007,7.697124632289643,-2.5112857896140794,7.912310853746353,-1.0304921582184374,6.951871758168027,-1.1121606107874105,5.416277884852292,-2.6768402230692625,4.167848303540669,-1.3917397901490807,3.860948875633099,-2.0448168772081887,4.649378921763141,-2.1397842767161435,3.6409313056602643,-2.0025485208607683,7.386189935321404,-2.2228508213026803,7.237759432007189,-2.2406801988081733,3.3677140451824994,-0.5207936836556399,3.2515303323112303,-0.7771790594474578,6.922221772229342,-1.8535172411278404,5.160564628461841,-3.0477180990830095,4.316314720910918,-1.1441103378285382,3.7756482213823426,-1.7380669903767187,4.612675768189994,-1.9449493554329236,4.674503471032691,-2.022053991534362,4.307560374585384,-2.0923604425392432,6.701521095918429,-1.9473990173893299,,,3.9802711884034396,-1.5818196363839168,3.957569931801567,-0.327651343065311,5.122165301972411,-2.416463518051273,5.957161608512939,-2.3764837371719976,7.4227495399555075,-2.5484252915673653
93,6.408676800507814,-2.369665996384757,4.903415979072677,-1.957684644905883,5.166161629820315,-1.7097671027012964,4.274159330093282,-1.278697200670392,4.682475471130419,-1.542458517360188,3.901610604887885,-1.5430432272643022,6.467409578821679,-2.0886035539605774,5.986948177160281,-2.2781165523432896,5.925481432786692,-1.9697793071310734,5.342128904331404,-3.084977781256511,7.150431226244665,-2.0553632692931325,6.5091493646218375,-2.384051156032689,6.348772842664474,-2.0241853020603773,6.0580317762655325,-2.216954173166752,7.629312053465357,-2.244769629350711,7.836729194290594,-2.0530813594043953,7.013451645139891,-1.3612475239877286,5.372579379735311,-1.4533609015207702,4.289222259614825,-0.7954695513062757,3.753733674478051,-2.3383792095085583,4.795233316874967,-1.5756722032618946,3.6926680887055943,-1.5772836978395792,7.465261575598665,-2.327766235923077,7.180275747790889,-2.609624120554964,3.329844705087268,-0.18092953011060064,3.2453972370485173,-0.7811933886265248,6.956411648074602,-1.8629557566444852,5.246401024165822,-2.541222612127374,3.9980286798577724,-1.4585276665668088,3.729857084615603,-2.3106895774796947,4.619729079713368,-1.948730866790016,4.587463320941183,-1.9264615494502835,4.337668376458566,-2.172852283369618,6.748124767398444,-2.0304276996564568,,,3.9255113059039606,-0.8089291958150094,3.8095900783008614,-2.0861499280242555,5.1322507441770275,-2.1954200756214837,5.884300827704022,-2.653953432973943,7.404357560071199,-1.89934251560751
94,6.56154821832964,-2.1622158036522383,4.916168302381957,-2.3000099312612714,5.181210712769964,-1.3166308246082765,4.357676168358433,-1.88405717727272,4.734913969857067,-1.6531294781443773,4.028587244945089,-1.1216498350106539,6.5432509742626115,-2.680864446113733,5.965216374909123,-2.5728629874428592,5.962353985725875,-2.6697900730071855,5.5521040684889265,-2.128719828853678,7.140742971683874,-2.4113894114003034,6.420155685627342,-2.103290331444526,6.239832614950347,-2.424852120803057,6.036216524935642,-2.2281862992787205,7.545011909596414,-2.424135147577112,8.006667539528056,-1.4855299540945879,6.9057743026328104,-1.340535679269411,5.242123228476538,-2.619916560697539,3.95181616890015,-2.2144257481011285,3.784827825878712,-2.321511602592679,4.948480759129121,-1.4199100265442273,3.698163464984355,-1.74485386841439,7.458754457941582,-2.5456881557549185,7.32340987286312,-2.3380667350629896,3.273983935508066,-0.31558527320022206,3.346546028092598,-0.8849281688014381,6.801141523919865,-1.7507892721610279,5.096199116090152,-3.046177371647499,3.7234319531552424,-2.724118777582942,4.0493675932211195,-1.8137262391217153,4.662361710996986,-1.4873593971213415,4.583649675190546,-2.081739433331912,4.374296434516391,-1.7836890836422676,6.606604553957718,-2.271890414086613,,,3.711312499091246,-1.660318237353215,3.9508377960189724,-1.720354929246854,4.995627802037889,-2.8052496975562904,6.028611955759308,-2.3617925077669195,7.473809735237453,-2.040741376649161
95,6.474841078483939,-2.3050482145176376,4.931183969639139,-1.580541229262435,5.237742891921387,-1.0792848212114436,4.400449229624162,-1.221215944699248,4.607904415154218,-1.644207982862096,4.04135567663431,-0.6250628415049098,6.563275164321402,-2.2755420796348838,5.8981573508568355,-1.8833320789233736,5.876574634476671,-2.4025982567874893,5.3443212889384375,-3.1101537034233706,7.152022427219868,-2.0783133545554606,6.193088486771795,-3.0859225027807544,6.274494206169002,-1.999850994525707,5.974787170989861,-2.2159462589257903,7.618044579442401,-2.287671773431147,8.086850198561459,-1.6873350577260944,6.807636160454802,-1.3237274935883847,5.521479024197567,-2.1203112435303906,4.1710977454358185,-2.138947757472303,3.9292307749518467,-1.980845814801783,4.726902088206965,-1.716688525934802,3.543126510020268,-1.8584646853518336,7.392561328936281,-2.328814166728014,7.239977697641015,-2.5242452689380115,3.201299095920979,-0.4520410668337638,3.3401611657646204,-0.5576460151464141,6.794011399765197,-2.1711227876777115,5.16478842052026,-2.791878715368985,4.016743866059056,-2.4601665643045956,3.992349613952127,-1.5059420501191039,4.67113665161151,-1.6159619979619095,4.704847247746747,-2.191950094193826,4.373010310483967,-2.169722435150086,6.671912670527174,-2.014216706278944,,,3.88797856747081,-2.5308999268175247,4.04639570436725,-1.7446905253414577,5.285470744581309,-2.602745087579192,6.0228572189697305,-2.2590071081330505,7.411750003566333,-2.302412617589931
96,6.371108121745455,-2.1758138961694597,4.808121193616896,-1.9192023426648857,5.22405529240806,-1.6518648490945966,4.477465351111577,-1.7031853699172574,4.675444447249046,-1.602229936128121,3.9361145775251978,-0.7465993072227624,6.532360772218118,-2.9407258318134546,5.916035275062111,-2.7166840992050405,5.93073823835381,-2.5626319144516727,5.546085016207145,-2.8075766864649507,7.255060765653327,-2.4523295220330974,6.547438896246943,-2.2881075121118934,6.221073247145705,-2.1412265273066353,5.961798692658029,-2.236842313821373,7.709779073876694,-2.121639023208659,8.140835674392704,-1.3879754225857242,6.904074435978932,-1.6450081096114473,5.4381632056686335,-1.8381858221708132,4.279546910092584,-1.2875006660909865,3.7958031299694515,-2.1921057208436445,4.723062920019709,-1.6967410498374358,3.589116053074119,-1.863170951586147,7.466429759330251,-2.11446873561203,7.260437154945109,-2.5466833175309143,3.303247383184045,-0.830430423474443,3.3176505315379847,-0.5645059195067923,6.866041275610474,-1.7192463031942862,5.209673815300699,-2.5066672800742085,4.296588681054126,-1.248878710191157,3.924757595789653,-2.154031412820466,4.737985384653855,-1.7497081150645584,4.8448221705511765,-1.6238799963360175,4.3962637883693105,-2.366028449868316,6.7020087614150565,-2.1052643921710796,,,3.79247788442139,-0.24079253732804026,3.972760261072526,-0.5617177691726648,5.205718137494565,-1.777282777179775,5.999994405968072,-1.974077035467538,7.339592973703985,-2.4710499041193623
97,6.4413167605088715,-2.233454512864247,4.947467321311725,-2.1012816910441456,5.259298692549107,-1.158075434921081,4.536935033666747,-1.0547846004178807,4.6172763501730865,-1.635311802058902,3.8802378185159427,-1.3450857517518775,6.656027187344994,-2.301938101289318,5.8948774783643,-2.4159051877658033,6.038708141559763,-2.0916476472375205,5.518056578402078,-2.0245892560001546,7.212386383860828,-2.206248042906171,6.442548559697273,-2.4642481543909103,6.317463923419295,-1.8638891232857102,5.974240023252833,-2.2454029095867996,7.543006927756757,-2.2545329415581365,8.048120624089101,-1.7396748695177333,7.113402927604111,-0.5890997400284135,5.388026067610526,-1.7747805055313273,4.176648988797791,-1.892334437234022,3.8869575754139203,-2.0528972301811343,4.895426979506476,-1.5597744546870151,3.574258235638921,-1.5796475048158918,7.3620848721017556,-2.2781984244816136,7.337312468981915,-2.2705020343853097,3.3524479020525435,-0.6201740961087846,3.284957311532087,-0.7799654198925217,6.882741151455782,-1.9055638187109163,5.0560624847101945,-2.952834875736078,4.075222463033843,-1.7048271705033973,3.9037801068582016,-1.8169577653689115,4.761127080894819,-1.1475874784021125,4.93463722629502,-1.7358639065980483,4.4449435126903385,-1.8701377110660269,6.778116401993884,-2.0388854807089842,,,3.446693569329574,-3.0824122651804373,3.685030022742053,-2.3922876390204735,4.992325501245656,-2.9404297907489614,5.802066474086343,-2.7617287332163,7.426233956256515,-2.040340695376948
98,6.378840594674061,-1.9938672432498328,5.011549652487971,-1.779909354190616,5.216285412748323,-1.3603175020673437,4.334961746892084,-1.7814451161753946,4.703370934651904,-1.5974597254428955,3.9388713320725532,-0.8474245163648066,6.630736479940712,-2.688246646985563,5.680112627793381,-3.1162904847529265,6.014405963606727,-2.58259384719265,5.458746016849765,-2.603337682552794,7.133261179494431,-2.3431282147615264,6.397865051801522,-2.4224110638339793,6.12691409017245,-2.5785662970119554,6.086097118513192,-2.212239445587049,7.654167572032982,-2.4239663694967324,8.243031998017981,-1.5742781958447385,6.8720622653027075,-1.3677875611894164,5.385263777263487,-2.150284532314393,4.229448186374272,-1.103288754238871,3.9207845919676734,-2.0220609991494642,4.8325089477520695,-1.3798323128552894,3.6639710816089073,-1.8733592699608312,7.37346019065287,-2.2273007428237874,7.376045373917439,-2.1281183281376674,3.3078834264992953,-0.36940566681613357,3.22275330649639,-0.8582140229404421,7.004331027301045,-1.6132783342275252,5.220989784043497,-2.2846920939259387,3.9662510074527417,-2.500918001140237,3.7555730909876317,-1.9490598559304209,4.666365717885033,-1.5347789037337085,4.746528986427292,-1.5564988609771977,4.408275195002933,-1.8719632374920856,6.714049619087022,-1.7276333802134332,,,3.915979218524848,-2.0618763468821237,3.987571684375489,-1.8658795340094174,5.251667071839492,-1.9643842428758904,5.969673873641786,-2.447686922557114,7.451608121982485,-2.2946804618758634
99,6.412433971518709,-2.311292240040898,5.037706786729935,-2.154951838396393,5.353195484898941,-0.9294305595454535,4.38114793283984,-1.31247767756925,4.668904290156781,-1.9629167275331751,3.84879916691615,-1.3530020066066402,6.663494199513881,-1.7923378691608398,6.070060963836283,-2.3460536425331964,6.104848118149636,-2.7310060173363047,5.681472426416335,-2.0915689489047864,7.195713349213534,-2.603096814411125,6.340255476212484,-2.662110864126386,6.346185556889144,-2.105189248028676,6.056866243873123,-2.2025273323380454,7.704007295595668,-2.3359221342351795,8.261798756193349,-1.3139937244165663,6.897068732794493,-1.7220917003857918,5.443971576206247,-1.6817425625778757,4.229674684541314,-2.0331989806058,3.84190178298173,-1.944857961266513,4.6519079737052715,-2.03489533233316,3.7706868725579197,-1.5109349053437813,7.396558129178747,-2.3430910986856524,7.297890252092825,-2.3069724619626513,3.5307135915742442,-0.2535614974001803,3.231240796778908,-0.9160238473000749,6.8669409031463555,-1.3036768497441404,5.186700383100746,-2.666930926606702,3.976227853354627,-1.9133536293037425,3.8486394275444753,-2.2188139904841915,4.659584237607689,-1.6897831454980563,4.6547801874967,-1.887368873819485,4.3813241266292655,-2.0211790631757816,6.738989301941419,-2.2352561702560365,,,4.003498061530065,-0.9722730341703295,3.838683982061243,-1.6194538669845389,5.239954492178103,-1.8370280579191511,6.2490269090106345,-2.2137574533326836,7.345141864114696,-1.8822234802832365
100,6.411916085397293,-2.173421678502453,5.1591606960500105,-1.6501138718404944,5.155582641738646,-1.3532211688196076,4.456371092650101,-1.636978175112617,4.745328490226437,-1.5074016234494576,4.073372203659824,-0.9674366717739207,6.445853813613669,-2.533301095955537,6.008230539416341,-2.560327606738317,6.091496335926422,-2.666401880508747,5.6169333790921705,-2.3659445914490043,7.250339785827815,-2.39884770603653,6.50572230389282,-1.980246617577269,6.399063230530808,-1.9488952061316929,5.972964810342108,-2.321386668844331,7.61479893566236,-2.3847501449841104,8.041139335004384,-1.8833197615079165,7.111857826626156,-0.8138125261339635,5.550501323124997,-2.2689583728903795,4.303069525153584,-1.4463830514175247,3.754655751460479,-2.4949465964193607,4.847036060310608,-1.8649349346700468,3.657862280645138,-1.5819649755171936,7.521735991324009,-2.140144431993926,7.407281157270368,-2.188473579020829,3.4522723413857497,-0.35048355582565477,3.2504701022448765,-1.1530045812520089,6.635020778991646,-1.9970253652608108,5.133251102808948,-2.7340679186769554,3.918565850486056,-2.3888186864332943,4.048829616999076,-1.2177142930076648,4.65879045267628,-1.9255087859118203,4.63987950777504,-2.0876170336516178,4.439981493882264,-1.9025274722931593,6.693174042393356,-2.097005182168857,,,3.740674710228093,-1.4465998958807749,3.741989720689742,-2.487017977625326,5.0933941598226715,-3.374581317963356,6.147108121161811,-2.4801913107996527,7.406668925224289,-2.249022216106545
101,6.3972552798912234,-2.0326231734854687,5.06417732199895,-1.7220408821541795,5.156062980748236,-1.5481667881305687,4.442697308833937,-1.5518858338678125,4.760316883201439,-1.4044221676046105,4.07396790194054,-1.0361603394912708,6.694174658706119,-2.559640400951075,6.093793862580887,-2.9141195170242815,6.154808320313162,-2.301717463586229,5.344564643176262,-2.3279253867887495,7.187072213571246,-2.5314832167547494,6.398816802401938,-2.5313412265900985,6.215683000506811,-2.306842547196921,6.020059884972579,-2.324698545553096,7.586531806721934,-2.417679837848251,8.167642607630587,-1.6467625299915511,7.0733410301926645,-0.6733384825053089,5.587235141288733,-1.7573610707787581,4.1887697237074235,-1.4013047539803107,3.934740786479166,-2.09853538413956,4.816336281066604,-1.3095630926723547,3.5221572519325326,-1.9815804934622216,7.588527798562068,-1.8864225070466438,7.2477752203351296,-2.401875524004672,3.431306792133521,-0.32902154933782884,3.2453463958192965,-0.4247560334982255,6.834880654836941,-2.2465338807774016,5.17023405031234,-2.81353278364228,4.144047196677112,-1.55970467916364,3.729954547902852,-1.6941933577311203,4.555535589251608,-1.3776413132909149,4.726264447686057,-1.8844929703369047,4.495744097282556,-1.8671534692168872,6.8765445522802855,-1.851318971925025,,,3.7361577679322595,-3.0106885590919625,4.079623667596784,-1.7103801750076848,5.219405719975734,-2.2816678623026347,5.831090571691174,-2.627655757720095,7.456445354514727,-2.139321793422275
