year,BCC_BCC-CSM2-MR_r1i1p1f1_co2_1pctCO2,BCC_BCC-CSM2-MR_r1i1p1f1_co2_abrupt-4xCO2,BCC_BCC-CSM2-MR_r1i1p1f1_co2_historical,BCC_BCC-CSM2-MR_r2i1p1f1_co2_historical,BCC_BCC-CSM2-MR_r3i1p1f1_co2_historical,BCC_BCC-ESM1_r1i1p1f1_co2_historical,BCC_BCC-ESM1_r2i1p1f1_co2_historical,BCC_BCC-ESM1_r3i1p1f1_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2_co2_1pctCO2,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_abrupt-4xCO2,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r5i1p1f2_co2_historical,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2_co2_piControl,MRI_MRI-ESM2-0_r1i1p1f1_co2_1pctCO2,MRI_MRI-ESM2-0_r10i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r11i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r12i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r13i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r1i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r2i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r3i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r4i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r5i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r6i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r7i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r8i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r9i1p1f1_co2_abrupt-4xCO2,MRI_MRI-ESM2-0_r1i1p1f1_co2_historical,MRI_MRI-ESM2-0_r2i1p1f1_co2_historical,MRI_MRI-ESM2-0_r3i1p1f1_co2_historical,MRI_MRI-ESM2-0_r4i1p1f1_co2_historical,MRI_MRI-ESM2-0_r5i1p1f1_co2_historical,MRI_MRI-ESM2-0_r1i1p1f1_co2_piControl,NCAR_CESM2-WACCM_r1i1p1f1_co2_1pctCO2,NCAR_CESM2-WACCM_r1i1p1f1_co2_abrupt-4xCO2,NCAR_CESM2-WACCM_r1i1p1f1_co2_historical,NCAR_CESM2-WACCM_r2i1p1f1_co2_historical,NCAR_CESM2-WACCM_r3i1p1f1_co2_historical,NCAR_CESM2-WACCM_r1i1p1f1_co2_piControl,NCAR_CESM2_r1i1p1f1_co2_1pctCO2,NCAR_CESM2_r1i1p1f1_co2_abrupt-4xCO2,NCAR_CESM2_r10i1p1f1_co2_historical,NCAR_CESM2_r11i1p1f1_co2_historical,NCAR_CESM2_r1i1p1f1_co2_historical,NCAR_CESM2_r2i1p1f1_co2_historical,NCAR_CESM2_r3i1p1f1_co2_historical,NCAR_CESM2_r4i1p1f1_co2_historical,NCAR_CESM2_r5i1p1f1_co2_historical,NCAR_CESM2_r6i1p1f1_co2_historical,NCAR_CESM2_r7i1p1f1_co2_historical,NCAR_CESM2_r8i1p1f1_co2_historical,NCAR_CESM2_r9i1p1f1_co2_historical,NOAA-GFDL_GFDL-ESM4_r1i1p1f1_co2_abrupt-4xCO2
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004724258195331293,0.0011372107570061794,,,,0.00028430215022327707,0.00013882560584220266,1.1059625462008116e-05,,,,,,,,,,,,0.0011215427755483524
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004771564234077262,0.0011371674618068596,,,,0.00028432628827646395,0.00013476924836275294,1.1221997398564437e-05,,,,,,,,,,,,0.0011212819618559356
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048193805382345443,0.0011371545174864695,,,,0.00028428972083487634,0.0001304773829778285,1.1281908885000331e-05,,,,,,,,,,,,0.001122533902638815
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048676784866718897,0.0011370969665941292,,,,0.00028429190412734606,0.00012614200247055405,1.1488761778741415e-05,,,,,,,,,,,,0.001121424297756341
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004916013397585372,0.0011372010905530273,,,,0.00028430867151068873,0.00012179475395834495,1.1549537046845628e-05,,,,,,,,,,,,0.001121676634997556
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004965478765027639,0.0011371840704742801,,,,0.00028431216232670844,0.00011728453688838183,1.236494790253895e-05,,,,,,,,,,,,0.001122281595594054
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005015063056359555,0.0011371574832491366,,,,0.0002843333105373534,0.0001130569063010773,1.214805186028056e-05,,,,,,,,,,,,0.0011212345389793553
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005065009490714807,0.001137241177500806,,,,0.0002843000578130357,0.00010858382905185747,1.2550830999428876e-05,,,,,,,,,,,,0.0011223896834719053
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005115403566126033,0.001137247994868156,,,,0.00028429175323706993,0.0001040788748188814,1.2455813907710165e-05,,,,,,,,,,,,0.0011229090603212496
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005167022700968558,0.0011372232592289154,,,,0.0002843323571679414,9.947600348890263e-05,1.2694262369185221e-05,,,,,,,,,,,,0.0011234781104125242
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005218848363733499,0.0011371647471769787,,,,0.0002843151041442872,9.474272844642205e-05,1.306473673761083e-05,,,,,,,,,,,,0.0011230381485166643
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005270419730693249,0.0011372146516133927,,,,0.00028430629415448437,9.047954640167382e-05,1.3114984090717317e-05,,,,,,,,,,,,0.0011231045843722474
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005323541790537378,0.0011371984783213587,,,,0.00028430491277922106,8.578932143717675e-05,1.3117482181306518e-05,,,,,,,,,,,,0.0011231293268071268
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005376529626626055,0.0011371848426811946,,,,0.0002843278990346771,8.089617591279517e-05,1.3266796675529064e-05,,,,,,,,,,,,0.0011235402420783477
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005430595104658593,0.001137142860034558,,,,0.0002843043678697615,7.67573572828655e-05,1.3564331933570029e-05,,,,,,,,,,,,0.0011232012959117913
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005484564878910442,0.0011371528976850643,,,,0.00028432725429965644,7.192334837267826e-05,1.4184606455231696e-05,,,,,,,,,,,,0.001122150254313313
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005539243667524767,0.0011371662265638614,,,,0.00028431792836746523,6.721501553683862e-05,1.406074870004754e-05,,,,,,,,,,,,0.0011220043782750664
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005595264709158111,0.001137155508114987,,,,0.00028431141019910866,6.304815362702427e-05,1.386933919012286e-05,,,,,,,,,,,,0.001121869614119595
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005650594284471247,0.0011371932500365961,,,,0.0002843082652657041,5.867051938726926e-05,1.403397790688293e-05,,,,,,,,,,,,0.001122921997147569
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005707227518710199,0.0011371785038759175,,,,0.0002843099006105281,5.3763178554773445e-05,1.3994492165778423e-05,,,,,,,,,,,,0.001121821627486999
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005764318851744625,0.0011371390672025826,,,,0.00028429817131388825,4.923430083760414e-05,1.41487099156368e-05,,,,,,,,,,,,0.0011237323660733423
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005822577812335006,0.0011371134058946683,,,,0.0002843000218858941,4.4304358994182385e-05,1.4221260599476052e-05,,,,,,,,,,,,0.0011240957136245497
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005880656138609876,0.0011372175675333509,,,,0.0002843252216977095,3.94424101062901e-05,1.4400050425000282e-05,,,,,,,,,,,,0.0011225618312775494
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005939232578404554,0.0011371345602780609,,,,0.00028429501190673835,3.473392962206881e-05,1.462094228604444e-05,,,,,,,,,,,,0.0011236002829967848
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005998948885662556,0.0011371459217307206,,,,0.0002843197636051219,3.029177941033704e-05,1.4800933769882464e-05,,,,,,,,,,,,0.0011229143686332444
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000605831667926466,0.0011371529898448875,,,,0.0002843037479238802,2.5848990962440318e-05,1.4853328401458032e-05,,,,,,,,,,,,0.0011219641939180776
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006119617516020867,0.0011371473792602812,,,,0.00028428299919395047,2.129392447672501e-05,1.5155012898139945e-05,,,,,,,,,,,,0.001123406067341943
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006180830311335577,0.0011371950191727334,,,,0.0002843319441628316,1.7032659703062115e-05,1.542507020371687e-05,,,,,,,,,,,,0.0011230373609330217
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006241726106618991,0.0011372699761569261,,,,0.0002843051024939806,1.3399726321746969e-05,1.5627052881465762e-05,,,,,,,,,,,,0.0011225263982624816
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006304514973476936,0.0011371321633115515,,,,0.00028428860183371535,1.0524831385629914e-05,1.574730162209584e-05,,,,,,,,,,,,0.0011236413319650601
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006367624065401269,0.0011372271412763333,,,,0.0002843352503099583,8.847049670825663e-06,1.606872915301522e-05,,,,,,,,,,,,0.0011234266916063983
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00064314518174423,0.0011370490225851354,,,,0.000284328286404526,7.748180474241398e-06,1.596733399033165e-05,,,,,,,,,,,,0.001122065091891972
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006495359420960059,0.0011371816347457517,,,,0.0002843188637431193,6.957893603684867e-06,1.6058947324906858e-05,,,,,,,,,,,,0.0011232581297130075
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006560602649144707,0.0011371838479907676,,,,0.00028429258097700924,6.9347280609489035e-06,1.6446046405514778e-05,,,,,,,,,,,,0.0011218287842106203
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006626763150203791,0.001137150929628793,,,,0.0002843136959445047,7.022715803915199e-06,1.671139603753294e-05,,,,,,,,,,,,0.0011215407404866812
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000669214588599546,0.0011372605202873457,,,,0.00028430756717905733,6.878274015036712e-06,1.6754951911350074e-05,,,,,,,,,,,,0.001123086920108967
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006759617584271464,0.0011371398135909877,,,,0.00028430142557918776,7.122841221590333e-06,1.684623400528094e-05,,,,,,,,,,,,0.0011238768842229188
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006826804446232694,0.001137144408623182,,,,0.00028432815926396983,7.103855519123303e-06,1.6882928291415276e-05,,,,,,,,,,,,0.0011232250929072356
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000689524256544529,0.0011372227895666946,,,,0.00028430081130025346,7.032677015653019e-06,1.6895814398292774e-05,,,,,,,,,,,,0.0011214848104985826
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006964116304370929,0.0011371111547461249,,,,0.00028430689608223496,6.944981124721241e-06,1.7329167506887233e-05,,,,,,,,,,,,0.0011239091751810647
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007033553793786468,0.0011372366564268317,,,,0.0002843203616419772,6.986948411658364e-06,1.7260543635647072e-05,,,,,,,,,,,,0.0011229479440420644
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007103315151047886,0.0011372234126442574,,,,0.0002842972265919826,6.835410928593855e-06,1.760233808936672e-05,,,,,,,,,,,,0.001122419330499263
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007175156077888824,0.0011371100165933992,,,,0.00028432018722973856,7.038067899272586e-06,1.7508728713353273e-05,,,,,,,,,,,,0.0011242359050318946
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007246923557202033,0.001137193061391418,,,,0.00028429695708867916,7.076416589855154e-06,1.7685466524927e-05,,,,,,,,,,,,0.0011223918356887252
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000732008633683964,0.001137146154643632,,,,0.0002843267316418959,7.056844256355053e-06,1.8222734809823333e-05,,,,,,,,,,,,0.0011224332455386998
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007392597204855677,0.0011370501235314977,,,,0.0002843517536524822,7.1011996702360585e-06,1.833382248755403e-05,,,,,,,,,,,,0.0011246948305744364
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007466247492681038,0.001137194536833532,,,,0.0002843155248283509,7.134572461101896e-06,1.818189517829004e-05,,,,,,,,,,,,0.0011238586237531528
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007540695707796449,0.0011371582473547097,,,,0.0002842995473860485,7.428169919741011e-06,1.830057812459315e-05,,,,,,,,,,,,0.0011242812628999782
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007616428296193461,0.0011372156479377206,,,,0.0002842991057773662,7.397979486519863e-06,1.909446209874483e-05,,,,,,,,,,,,0.0011225082015272013
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007691929181213132,0.0011370664040438684,,,,0.00028430998473177985,7.433010483693263e-06,1.8863740837557108e-05,,,,,,,,,,,,0.001123616012385964
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007769519571490689,0.0011372139714824116,,,,0.0002843158173716017,7.338784835395443e-06,1.8724586085418237e-05,,,,,,,,,,,,0.0011225384946670807
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007847186373216979,0.0011370478084826473,,,,0.0002843137852513405,7.547467106321966e-06,1.9308428587880987e-05,,,,,,,,,,,,0.0011230082629515722
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007925741714860356,0.0011372183999944505,,,,0.0002843198838560924,7.63673111400561e-06,1.921738089738263e-05,,,,,,,,,,,,0.0011228668671079808
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008004656735465897,0.0011372082193799738,,,,0.0002842950778190558,7.712529433045471e-06,1.9002930967693837e-05,,,,,,,,,,,,0.0011253116097440497
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008085097629160319,0.0011371749991259423,,,,0.0002842944303527877,7.75578276455388e-06,1.9528492161754774e-05,,,,,,,,,,,,0.0011242855635936236
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008165536139804678,0.0011371914997116222,,,,0.00028429899102236947,7.9421196727898e-06,2.0001655825664375e-05,,,,,,,,,,,,0.0011226183385496756
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008247291737034443,0.0011372314902145279,,,,0.00028431584791723934,7.895002060141825e-06,2.0474687863567857e-05,,,,,,,,,,,,0.001121578756277795
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008329875074163778,0.0011371323911063046,,,,0.00028430392952876626,8.277026645497787e-06,2.0182756086439352e-05,,,,,,,,,,,,0.001123202231099957
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008412811476449797,0.0011371419752690935,,,,0.00028430727408791716,8.208072730845191e-06,1.9725976707299628e-05,,,,,,,,,,,,0.0011221487559077274
111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008497723875213583,0.001137128162057067,,,,0.00028432078699916117,8.340393299375301e-06,1.972479537262074e-05,,,,,,,,,,,,0.0011246546111252657
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008582821673297253,0.0011371598153632762,,,,0.0002843073499440349,8.387054664299732e-06,2.0170552429472045e-05,,,,,,,,,,,,0.0011233568942206158
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008668866255842159,0.0011371600680601286,,,,0.00028431600886428106,8.383691668599896e-06,2.024393912342764e-05,,,,,,,,,,,,0.0011240402434570648
114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000875547102743531,0.0011371411442247013,,,,0.0002843081321537647,8.398713081071623e-06,2.027342454501462e-05,,,,,,,,,,,,0.0011234491512401928
115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008843003251965531,0.0011372892677357176,,,,0.00028432475035154226,8.705802136320254e-06,2.013925987950437e-05,,,,,,,,,,,,0.0011249577167381224
116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008930289519813777,0.0011371166147695715,,,,0.00028430399859980063,8.557141644686975e-06,2.08067052133867e-05,,,,,,,,,,,,0.0011249423510541108
117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009019920985659941,0.0011371447990624558,,,,0.0002842933899214405,8.76803510554806e-06,2.1142934605002695e-05,,,,,,,,,,,,0.0011248867588125643
118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009109945221861463,0.0011372369488398275,,,,0.00028431548227725274,8.892168284092233e-06,2.1532588807858224e-05,,,,,,,,,,,,0.0011237322146584073
119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009201086545256833,0.0011372273692081987,,,,0.00028432270986832546,8.666311298152298e-06,2.2000540361841362e-05,,,,,,,,,,,,0.0011239897642613289
120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009293638067585727,0.0011371684117647462,,,,0.00028427162463737644,9.058846297957102e-06,2.2053496423919347e-05,,,,,,,,,,,,0.0011220700823656425
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000938706080343365,0.00113710867497559,,,,0.00028430854539627956,9.029510521835767e-06,2.2002187445534216e-05,,,,,,,,,,,,0.0011224432568653613
122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009480428039706663,0.0011372292433574863,,,,0.000284303816774812,9.026721344895669e-06,2.1747028361694968e-05,,,,,,,,,,,,0.001123403237288008
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000957523411464988,0.001137176592362662,,,,0.00028432207871339,9.049661448374225e-06,2.1975269303354975e-05,,,,,,,,,,,,0.0011233608496694608
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009670181515500006,0.001137107406680557,,,,0.00028431660253226476,9.208107062323036e-06,2.2165701500969996e-05,,,,,,,,,,,,0.0011237956797270226
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009767392703971458,0.001137167131784979,,,,0.00028431816225987116,9.023496704569148e-06,2.2199029148389017e-05,,,,,,,,,,,,0.0011225874959645695
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009865582775712455,0.0011371209731767804,,,,0.00028431963826597946,9.344635851421722e-06,2.2319017772281603e-05,,,,,,,,,,,,0.0011238234090686203
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000996417226998032,0.0011371040328887296,,,,0.0002842894121505161,9.444658053348198e-06,2.2323434082188363e-05,,,,,,,,,,,,0.001124004008451883
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00100631257620412,0.0011371907094867928,,,,0.00028433145610782135,9.602038653532957e-06,2.1794423882747098e-05,,,,,,,,,,,,0.0011245674369897802
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001016386189768888,0.0011371958379987265,,,,0.00028432238192005916,9.811053487581338e-06,2.2172260239847887e-05,,,,,,,,,,,,0.0011244816971469715
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001026667180028078,0.0011371836379815584,,,,0.0002843086625682776,9.636026601469592e-06,2.2290807962754337e-05,,,,,,,,,,,,0.0011235011211300169
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010368134236963754,0.0011371870855774958,,,,0.00028430140315149227,9.85871366568991e-06,2.2538615959820032e-05,,,,,,,,,,,,0.0011231002087339346
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010472489273481904,0.0011372771722323763,,,,0.000284291725582286,9.771606080391619e-06,2.277909540024153e-05,,,,,,,,,,,,0.001125437066660684
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010577807754397382,0.0011371334519760616,,,,0.000284317532040782,9.94891937919485e-06,2.325899283915566e-05,,,,,,,,,,,,0.001123284662104284
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010682480276061688,0.0011371399797445846,,,,0.0002842963164400587,9.929670187891488e-06,2.281248407116466e-05,,,,,,,,,,,,0.0011232232346240554
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010789046932971472,0.0011371707130313922,,,,0.0002843016707519842,1.0254506772191167e-05,2.332744371717301e-05,,,,,,,,,,,,0.001124534771568246
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010897467811372113,0.0011371899757687972,,,,0.0002843183668592457,1.0274634037100903e-05,2.402977588635043e-05,,,,,,,,,,,,0.0011234338213644433
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011007383486823592,0.0011371745010835533,,,,0.0002843231936674643,1.0130701331298017e-05,2.4427236633071704e-05,,,,,,,,,,,,0.0011235594479735108
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011116487625744895,0.0011371306088165136,,,,0.00028430030171621925,1.0325306873273603e-05,2.4214056895200396e-05,,,,,,,,,,,,0.0011235814234053598
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001122678050053869,0.001137067169095152,,,,0.00028431224699774387,1.0453557619040226e-05,2.4580918743599897e-05,,,,,,,,,,,,0.00112373775742819
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011339166040924464,0.0011372149328147537,,,,0.00028431577312543026,1.0881827791608434e-05,2.4705961978841655e-05,,,,,,,,,,,,0.0011236210167214628
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011454153289553505,0.0011371556215052164,,,,0.0002843159733141455,1.0438492647387834e-05,2.4791192830020442e-05,,,,,,,,,,,,0.0011236874900127788
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011568725299545052,0.0011371734609799237,,,,0.00028432475175228924,1.058713334489096e-05,2.4820246863101744e-05,,,,,,,,,,,,0.0011245979968334693
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011682995135699715,0.0011371975747684639,,,,0.0002843017280453993,1.0842462656943134e-05,2.477925087236902e-05,,,,,,,,,,,,0.0011259928588158434
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011799824613617789,0.0011371113845877418,,,,0.0002843174133034504,1.1189280006917769e-05,2.4652616905501764e-05,,,,,,,,,,,,0.0011243192084178415
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011917665079478831,0.0011371564160288453,,,,0.0002843503232030993,1.1204015298207238e-05,2.5129919797992572e-05,,,,,,,,,,,,0.001123903066337868
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012037511706347599,0.0011371294812329376,,,,0.00028429901758709753,1.1251867282919226e-05,2.5301993592434437e-05,,,,,,,,,,,,0.0011242966350430278
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012157480247413518,0.001137060265454635,,,,0.0002843058822581543,1.1701610825876086e-05,2.5401979765104073e-05,,,,,,,,,,,,0.0011238051825774203
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012279601286215344,0.0011371101139281926,,,,0.0002843150509233057,1.169006049501349e-05,2.5656169217801965e-05,,,,,,,,,,,,0.0011250786378366356
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012402070658600768,0.0011370849070634018,,,,0.0002843045740440068,1.1955394800731144e-05,2.6202189197411418e-05,,,,,,,,,,,,0.0011240782419651319
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012526296192163283,0.0011371333112014939,,,,0.00028429614311097757,1.1578554672075267e-05,2.6214316903760503e-05,,,,,,,,,,,,0.0011244039483189214
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002842890910642341,,2.617169024410955e-05,,,,,,,,,,,,
