year,CSIRO_ACCESS-ESM1-5_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r3i1p1f3,CCCma_CanESM5_r2i1p1f1,MOHC_HadGEM3-GC31-LL_r4i1p1f3,NOAA-GFDL_GFDL-CM4_r1i1p1f1,MIROC_MIROC-ES2L_r1i1p1f2,MOHC_UKESM1-0-LL_r1i1p1f2,NCC_NorCPM1_r1i1p1f1,NCC_NorESM2-LM_r1i1p1f1,CCCma_CanESM5_r2i1p2f1,CAMS_CAMS-CSM1-0_r2i1p1f1,MIROC_MIROC6_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r2i1p1f3,CSIRO-ARCCSS_ACCESS-CM2_r1i1p1f1,IPSL_IPSL-CM6A-LR_r1i1p1f1,MOHC_UKESM1-0-LL_r2i1p1f2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2,MRI_MRI-ESM2-0_r1i2p1f1,CCCma_CanESM5_r1i1p2f1,MOHC_HadGEM3-GC31-LL_r1i1p1f3,MOHC_UKESM1-0-LL_r3i1p1f2,MRI_MRI-ESM2-0_r1i1p1f1,CCCma_CanESM5_r3i1p1f1,NASA-GISS_GISS-E2-1-H_r1i1p1f1,INM_INM-CM4-8_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2,CCCma_CanESM5_r3i1p2f1,NCAR_CESM2-WACCM_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2,NASA-GISS_GISS-E2-1-G_r102i1p1f1,MOHC_UKESM1-0-LL_r4i1p1f2,E3SM-Project_E3SM-1-0_r1i1p1f1,CCCma_CanESM5_r1i1p1f1,BCC_BCC-ESM1_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r101i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p3f1,MPI-M_MPI-ESM1-2-HR_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p1f1,CAMS_CAMS-CSM1-0_r1i1p1f1,SNU_SAM0-UNICON_r1i1p1f1,NCAR_CESM2_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2
1986,,293.2344,292.90143,293.3911,,291.64108,292.86234,,,292.7631,,,293.27344,,291.3907,292.76593,291.43082,290.63367,292.91946,293.3632,292.77554,290.72845,292.7707,291.39526,289.4183,291.8414,292.88602,,291.77994,289.11984,292.9305,,292.9337,292.28458,290.5861,290.7286,139.30177,291.83746,129.7782,288.7773,,290.92963,,291.82028
1987,,293.3401,292.99582,293.58075,,291.7457,292.94336,,,292.91098,,,293.41458,,291.55783,292.92142,291.5381,290.79306,293.05588,293.31815,292.93643,290.75543,292.88583,291.6005,289.50836,291.94217,292.8909,,292.10104,289.2111,292.7457,,293.01376,292.31116,290.54352,290.99762,139.3133,291.74115,129.78983,288.94955,,290.90894,,292.16876
1988,,293.332,293.05215,293.48343,,292.06586,293.0444,,,293.01773,,,293.50653,,291.64127,293.0637,291.8006,290.79138,292.91812,293.35764,293.09885,290.7596,292.9142,291.46866,289.4608,292.04364,292.99106,,292.11942,289.04492,292.98682,,292.9984,292.34534,290.79636,290.96677,139.35027,291.8973,129.85974,288.99582,,290.9349,,292.0307
1989,,293.35486,293.26047,293.55887,,291.82895,293.05145,,,293.0726,,,293.63715,,291.80603,293.1072,291.5565,290.697,293.02713,293.57227,293.12656,290.70255,293.1263,291.51462,289.49686,291.97534,293.1582,,292.20706,289.0643,293.16028,,293.08444,292.34207,290.7394,291.08932,139.3961,292.0155,129.80661,288.7365,,290.9735,,292.009
1990,,293.4261,293.1843,293.48807,,291.64426,293.111,,,293.1541,,,293.49326,,291.86572,293.07874,291.66824,290.87228,293.03998,293.6201,293.03317,290.57602,293.16977,291.69604,289.61655,292.03238,293.23596,,292.14584,289.17645,293.04483,,293.2709,292.48172,290.59857,291.0933,139.40445,292.06967,129.87628,288.96103,,290.8638,,292.0632
1991,,293.51898,293.21243,293.52365,,291.77408,293.26486,,,293.33932,,,293.5625,,291.9173,293.0729,291.80176,290.9196,293.14304,293.55386,293.25775,290.81677,293.34232,291.67487,289.70114,292.0909,293.22916,,292.11462,289.01306,293.08127,,293.38287,292.3876,290.80417,291.0828,139.3832,292.152,129.85905,288.98618,,290.94943,,291.97083
1992,,293.45035,293.21478,293.7324,,292.11624,293.27145,,,293.02505,,,293.61124,,291.8236,293.29016,291.9501,290.81555,293.3187,293.65784,293.1492,290.84747,293.3055,291.5534,289.69476,292.1248,293.06906,,292.10794,288.6355,293.2184,,293.42975,292.44968,290.98416,291.14053,139.41136,292.3795,129.89848,288.79153,,291.0011,,292.21207
1993,,293.53427,293.2012,293.70908,,292.0045,293.33545,,,293.1074,,,293.42953,,291.9835,293.345,291.98083,290.97336,293.263,293.85767,293.23868,291.02844,293.38638,291.74463,289.6152,292.2531,293.1786,,292.32004,288.77737,293.12625,,293.5316,292.52682,290.72574,291.23123,139.41997,292.25827,129.95828,288.8779,,291.06882,,292.3001
1994,,293.7301,293.31033,293.773,,291.86215,293.2751,,,293.38217,,,293.7305,,292.21082,293.29874,292.02304,291.09256,293.12787,293.8445,293.44583,290.9034,293.53958,291.80933,289.69443,292.19028,293.3215,,292.26523,289.04056,293.16763,,293.43582,292.59857,291.04404,290.8938,139.50316,292.29297,129.97462,289.16858,,291.0726,,292.3888
1995,,293.8159,293.39966,293.86545,,292.1389,293.28787,,,293.3467,,,293.96393,,292.09775,293.28104,292.22675,290.93857,293.38602,293.90054,293.28506,291.00638,293.5012,291.698,289.72244,292.0897,293.32886,,292.45056,289.17416,293.22028,,293.52637,292.66068,291.1581,290.86618,139.56874,292.21667,130.03496,289.22296,,291.29593,,292.384
1996,,293.85513,293.46786,293.72787,,292.16806,293.41885,,,293.5626,,,293.7435,,292.0818,293.48108,292.25482,290.98276,293.52505,293.89594,293.30936,291.06763,293.5899,291.8823,289.7745,292.32883,293.36658,,292.3884,288.9394,293.32635,,293.65042,292.60242,291.1556,291.20602,139.55165,292.3016,130.0724,289.0275,,291.27612,,292.58054
1997,,293.9459,293.51938,293.81042,,291.98004,293.57138,,,293.49094,,,293.85898,,292.21426,293.6951,292.33347,291.19733,293.3722,294.08218,293.30142,290.98117,293.50568,291.99915,289.777,292.4111,293.50092,,292.63046,288.83188,293.51276,,293.72345,292.6702,291.04755,291.20392,139.6305,292.46027,130.08693,288.99573,,291.10403,,292.32516
1998,,294.02902,293.69778,294.12363,,292.0233,293.72034,,,293.657,,,294.19125,,292.46,293.65656,292.31802,290.9405,293.56165,294.08163,293.51086,291.09558,293.59744,291.86102,289.7821,292.48416,293.6033,,292.58627,289.10376,293.57043,,293.75848,292.73196,291.1,290.84613,139.58443,292.45157,130.06866,289.04337,,291.05045,,292.5991
1999,,294.08926,293.75262,294.03458,,292.35767,293.7073,,,293.74567,,,294.09402,,292.37863,293.62564,292.44214,291.13376,293.5732,294.10016,293.5765,291.2609,293.82208,292.00113,289.85825,292.48532,293.61337,,292.65005,289.24707,293.40042,,293.85867,292.70367,291.04803,291.1737,139.65205,292.6515,130.03249,288.913,,291.45157,,292.5685
2000,,,293.8096,,,,,,,293.8531,,,,,,,,291.37305,293.59067,,,291.07626,293.82587,291.98218,,,293.70322,,,289.0441,,,293.90317,292.76837,291.16568,291.40836,139.68361,,130.05663,289.05588,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.66571,,130.08592,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.68088,,130.02556,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.76102,,130.09392,,,,,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.79442,,130.07329,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.80782,,130.12065,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.81482,,130.11934,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.83928,,130.16765,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.81557,,130.24356,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.92049,,130.23326,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.95477,,130.28656,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.90822,,130.27034,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.88239,,130.2863,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.92332,,130.38048,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.97769,,130.29256,,,,,
3030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.43436,,,
3031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.43123,,,
3032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.35797,,,
3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.45639,,,
3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.39803,,,
3035,,,,,,,,,,,158.31122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.37564,,,
3036,,,,,,,,,,,158.38553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.43579,,,
3037,,,,,,,,,,,158.40215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.42549,,,
3038,,,,,,,,,,,158.35396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.40948,,,
3039,,,,,,,,,,,158.48546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.36394,,,
3040,,,,,,,,,,,158.48619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.41035,,,
3041,,,,,,,,,,,158.3606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.50151,,,
3042,,,,,,,,,,,158.43115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.37071,,,
3043,,,,,,,,,,,158.51448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.46681,,,
3044,,,,,,,,,,,158.42886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.49013,,,
3045,,,,,,,,,,,158.44267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.52779,,,
3046,,,,,,,,,,,158.42458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5825,,,
3047,,,,,,,,,,,158.47835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.52643,,,
3048,,,,,,,,,,,158.47072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.56061,,,
3049,,,,,,,,,,,158.50153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.58784,,,
3050,,,,,,,,,,,158.56949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.70094,,,
3051,,,,,,,,,,,158.53767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.66693,,,
3052,,,,,,,,,,,158.53908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.60814,,,
3053,,,,,,,,,,,158.56464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.62053,,,
3054,,,,,,,,,,,158.59456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.59808,,,
3055,,,,,,,,,,,158.57579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.67046,,,
3056,,,,,,,,,,,158.54031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.73576,,,
3057,,,,,,,,,,,158.57854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.66348,,,
3058,,,,,,,,,,,158.68495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.66953,,,
3059,,,,,,,,,,,158.62729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.73665,,,
3060,,,,,,,,,,,158.66193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.81099,,,
3061,,,,,,,,,,,158.74454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.88332,,,
3062,,,,,,,,,,,158.7084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.7483,,,
3063,,,,,,,,,,,158.72238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.77776,,,
3064,,,,,,,,,,,158.7787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.80452,,,
3065,,,,,,,,,,,158.75717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.81143,,,
3066,,,,,,,,,,,158.78877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.83717,,,
3067,,,,,,,,,,,158.86327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.89653,,,
3068,,,,,,,,,,,158.7418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.8814,,,
3069,,,,,,,,,,,158.81715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.86841,,,
3070,,,,,,,,,,,158.91924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.90646,,,
3071,,,,,,,,,,,158.87535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.92496,,,
3072,,,,,,,,,,,158.83629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0208,,,
3073,,,,,,,,,,,158.73564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.02226,,,
3074,,,,,,,,,,,158.85818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.92523,,,
3075,,,,,,,,,,,158.97165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.01276,,,
3076,,,,,,,,,,,158.85081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.06546,,,
3077,,,,,,,,,,,158.91951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.027,,,
3078,,,,,,,,,,,158.96141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.02985,,,
3079,,,,,,,,,,,158.8738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.07497,,,
3080,,,,,,,,,,,158.97559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.00131,,,
3081,,,,,,,,,,,159.01035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.03487,,,
3082,,,,,,,,,,,159.0451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.11986,,,
3083,,,,,,,,,,,158.87756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1545,,,
3084,,,,,,,,,,,159.01317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.21217,,,
3085,,,,,,,,,,,159.03973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.16905,,,
3086,,,,,,,,,,,159.07494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.2223,,,
3087,,,,,,,,,,,159.15569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.27364,,,
3088,,,,,,,,,,,159.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.23122,,,
3089,,,,,,,,,,,159.08543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.24413,,,
3090,,,,,,,,,,,159.14986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.17526,,,
3091,,,,,,,,,,,159.18657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.25337,,,
3092,,,,,,,,,,,159.24715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.33276,,,
3093,,,,,,,,,,,159.1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.31026,,,
3094,,,,,,,,,,,159.21947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.36497,,,
3095,,,,,,,,,,,159.26123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.24355,,,
3096,,,,,,,,,,,159.28673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.25291,,,
3097,,,,,,,,,,,159.18877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.27318,,,
3098,,,,,,,,,,,159.28856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.37178,,,
3099,,,,,,,,,,,159.35219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.35327,,,
3100,,,,,,,,,,,159.32356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.26164,,,
3101,,,,,,,,,,,159.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3433,,,
3102,,,,,,,,,,,159.27538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3588,,,
3103,,,,,,,,,,,159.34566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.42743,,,
3104,,,,,,,,,,,159.39717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.45934,,,
3105,,,,,,,,,,,159.37059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.52327,,,
3106,,,,,,,,,,,159.35695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4528,,,
3107,,,,,,,,,,,159.32246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.53883,,,
3108,,,,,,,,,,,159.39789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.49245,,,
3109,,,,,,,,,,,159.4646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.45879,,,
3110,,,,,,,,,,,159.39427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.57072,,,
3111,,,,,,,,,,,159.45898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.61348,,,
3112,,,,,,,,,,,159.4554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.58992,,,
3113,,,,,,,,,,,159.53719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.55006,,,
3114,,,,,,,,,,,159.56537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.6104,,,
3115,,,,,,,,,,,159.66225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.64772,,,
3116,,,,,,,,,,,159.58348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.65996,,,
3117,,,,,,,,,,,159.62704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.6428,,,
3118,,,,,,,,,,,159.73163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.67845,,,
3119,,,,,,,,,,,159.69211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.69563,,,
3120,,,,,,,,,,,159.6843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.75288,,,
3121,,,,,,,,,,,159.66182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.60307,,,
3122,,,,,,,,,,,159.68979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.73578,,,
3123,,,,,,,,,,,159.69817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.6913,,,
3124,,,,,,,,,,,159.70456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.74757,,,
3125,,,,,,,,,,,159.67822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.77698,,,
3126,,,,,,,,,,,159.68697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.82079,,,
3127,,,,,,,,,,,159.68977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.69064,,,
3128,,,,,,,,,,,159.73965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.7841,,,
3129,,,,,,,,,,,159.83174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.77943,,,
3130,,,,,,,,,,,159.75739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.89107,,,
3131,,,,,,,,,,,159.8359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.89331,,,
3132,,,,,,,,,,,159.7838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.93619,,,
3133,,,,,,,,,,,159.78293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9395,,,
3134,,,,,,,,,,,159.91354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9459,,,
3135,,,,,,,,,,,159.95673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.01558,,,
3136,,,,,,,,,,,159.87646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.92369,,,
3137,,,,,,,,,,,159.96954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9868,,,
3138,,,,,,,,,,,159.92804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.02025,,,
3139,,,,,,,,,,,159.97736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.02217,,,
3140,,,,,,,,,,,159.99388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.01212,,,
3141,,,,,,,,,,,160.02765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.02849,,,
3142,,,,,,,,,,,159.98587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0658,,,
3143,,,,,,,,,,,159.96107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.05882,,,
3144,,,,,,,,,,,160.01807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.11128,,,
3145,,,,,,,,,,,159.98505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0749,,,
3146,,,,,,,,,,,160.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.07994,,,
3147,,,,,,,,,,,159.98006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.19385,,,
3148,,,,,,,,,,,160.0451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.11432,,,
3149,,,,,,,,,,,160.06944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.2187,,,
3150,,,,,,,,,,,160.1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.19897,,,
3151,,,,,,,,,,,160.11989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.17093,,,
3152,,,,,,,,,,,160.07564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.21248,,,
3153,,,,,,,,,,,160.13393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.25813,,,
3154,,,,,,,,,,,160.20413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.18512,,,
3155,,,,,,,,,,,160.17525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.31056,,,
3156,,,,,,,,,,,160.21028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.34904,,,
3157,,,,,,,,,,,160.1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.38667,,,
3158,,,,,,,,,,,160.25856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.38237,,,
3159,,,,,,,,,,,160.18468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.31308,,,
3160,,,,,,,,,,,160.29958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.34534,,,
3161,,,,,,,,,,,160.28017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.49475,,,
3162,,,,,,,,,,,160.2452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.42627,,,
3163,,,,,,,,,,,160.28203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.3608,,,
3164,,,,,,,,,,,160.39171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.50056,,,
3165,,,,,,,,,,,160.33803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.52995,,,
3166,,,,,,,,,,,160.41069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.50508,,,
3167,,,,,,,,,,,160.43501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.4863,,,
3168,,,,,,,,,,,160.44925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.44624,,,
3169,,,,,,,,,,,160.33113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.57751,,,
3170,,,,,,,,,,,160.42142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.60265,,,
3171,,,,,,,,,,,160.47983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.50978,,,
3172,,,,,,,,,,,160.4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.53941,,,
3173,,,,,,,,,,,160.52924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.61115,,,
3174,,,,,,,,,,,160.51686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.521,,,
3175,,,,,,,,,,,160.59215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.6211,,,
3176,,,,,,,,,,,160.53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.64275,,,
3177,,,,,,,,,,,160.57726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.72261,,,
3178,,,,,,,,,,,160.6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.62395,,,
3179,,,,,,,,,,,160.56538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.64134,,,
3180,,,,,,,,,,,160.62749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,,,,,,,,,,,160.62694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,,,,,,,,,,,160.55913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,,,,,,,,,,,160.68704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,,,,,,,,,,,160.6451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,,,,,,,,,,,,288.30307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,,,,,,,,,,,,288.43454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,,,,,,,,,,,,288.42758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203,,,,,,,,,,,,288.3989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3204,,,,,,,,,,,,288.5102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3205,,,,,,,,,,,,288.5275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,,,,,,,,,,,,288.43576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3207,,,,,,,,,,,,288.5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3208,,,,,,,,,,,,288.51178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209,,,,,,,,,,,,288.62936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,,,,,,,,,,,,288.76654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,,,,,,,,,,,,288.9014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,,,,,,,,,,,,288.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,,,,,,,,,,,,288.4448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214,,,,,,,,,,,,288.4581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215,,,,,,,,,,,,288.44943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3216,,,,,,,,,,,,288.59512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217,,,,,,,,,,,,288.70282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3218,,,,,,,,,,,,288.79272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,,,,,,,,,,,,289.09494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
